Timestamp,Temperature(degree celcius),Humidity,MQ-135 raw value,Light State,Air quality,Gas Anomaly,Occupancy Status
7/20/2026 0:30:30,31.3,88,997,1,Poor,1,Unoccupied
7/20/2026 0:30:40,31.3,88,997,1,Poor,1,Unoccupied
7/20/2026 0:30:50,31.3,88,997,1,Poor,1,Unoccupied
7/20/2026 0:31:00,31.3,88,997,1,Poor,1,Unoccupied
7/20/2026 0:31:10,31.3,88,997,1,Poor,1,Unoccupied
7/20/2026 0:31:20,31.3,88,997,1,Poor,1,Unoccupied
7/20/2026 0:31:30,31.3,88,997,1,Poor,1,Unoccupied
7/20/2026 0:31:40,31.3,88,997,1,Poor,1,Unoccupied
7/20/2026 0:31:50,31.3,87,997,1,Poor,1,Unoccupied
7/20/2026 0:32:00,31.3,87,997,1,Poor,1,Unoccupied
7/20/2026 0:32:10,31.3,87,997,1,Poor,1,Unoccupied
7/20/2026 0:32:20,31.3,87,997,1,Poor,1,Unoccupied
7/20/2026 0:32:30,31.3,87,997,1,Poor,1,Unoccupied
7/20/2026 0:32:40,31.3,87,997,1,Poor,1,Unoccupied
7/20/2026 0:32:50,31.3,87,997,1,Poor,1,Unoccupied
7/20/2026 0:33:00,31.3,87,996,1,Poor,1,Unoccupied
7/20/2026 0:33:10,31.3,87,997,1,Poor,1,Unoccupied
7/20/2026 0:33:20,31.3,87,996,1,Poor,1,Unoccupied
7/20/2026 0:33:30,31.3,87,997,1,Poor,1,Unoccupied
7/20/2026 0:33:40,31.3,87,996,1,Poor,1,Unoccupied
7/20/2026 0:33:50,31.3,87,996,1,Poor,1,Unoccupied
7/20/2026 0:34:00,31.3,87,997,1,Poor,1,Unoccupied
7/20/2026 0:34:10,31.3,87,997,1,Poor,1,Unoccupied
7/20/2026 0:34:20,31.3,87,993,1,Poor,1,Unoccupied
7/20/2026 0:34:30,31.3,87,997,1,Poor,1,Unoccupied
7/20/2026 0:34:40,31.3,87,997,1,Poor,1,Unoccupied
7/20/2026 0:34:50,31.3,87,997,1,Poor,1,Unoccupied
7/20/2026 0:35:00,31.3,87,997,1,Poor,1,Unoccupied
7/20/2026 0:35:10,31.3,87,997,1,Poor,1,Unoccupied
7/20/2026 0:35:20,31.3,87,996,1,Poor,1,Unoccupied
7/20/2026 0:35:30,31.3,87,997,1,Poor,1,Unoccupied
7/20/2026 0:35:40,31.3,87,992,1,Poor,1,Unoccupied
7/20/2026 0:35:53,31.3,87,993,1,Poor,1,Unoccupied
7/20/2026 0:36:00,31.3,87,996,1,Poor,1,Unoccupied
7/20/2026 0:36:10,31.3,87,997,1,Poor,1,Unoccupied
7/20/2026 0:36:20,31.3,87,997,1,Poor,1,Unoccupied
7/20/2026 0:36:30,31.3,87,997,1,Poor,1,Unoccupied
7/20/2026 0:36:41,31.3,87,997,1,Poor,1,Unoccupied
7/20/2026 0:36:53,31.3,87,997,1,Poor,1,Unoccupied
7/20/2026 0:37:01,31.3,87,997,1,Poor,1,Unoccupied
7/20/2026 0:37:10,31.3,87,997,1,Poor,1,Unoccupied
7/20/2026 0:37:20,31.3,87,997,1,Poor,1,Unoccupied
7/20/2026 0:37:30,31.3,87,997,1,Poor,1,Unoccupied
7/20/2026 0:37:40,31.3,87,997,1,Poor,1,Unoccupied
7/20/2026 0:37:50,31.3,87,997,1,Poor,1,Unoccupied
7/20/2026 0:38:00,31.3,87,997,1,Poor,1,Unoccupied
7/20/2026 0:38:10,31.3,88,996,1,Poor,1,Unoccupied
7/20/2026 0:38:20,31.3,87,997,1,Poor,1,Unoccupied
7/20/2026 0:38:30,31.3,87,997,1,Poor,1,Unoccupied
7/20/2026 0:38:40,31.3,87,997,1,Poor,1,Unoccupied
7/20/2026 0:38:50,31.3,87,997,1,Poor,1,Unoccupied
7/20/2026 0:39:00,31.3,87,997,1,Poor,1,Unoccupied
7/20/2026 0:39:10,31.3,87,993,1,Poor,1,Unoccupied
7/20/2026 0:39:21,31.3,87,997,1,Poor,1,Unoccupied
7/20/2026 0:39:30,31.3,87,997,1,Poor,1,Unoccupied
7/20/2026 0:39:40,31.3,87,997,1,Poor,1,Unoccupied
7/20/2026 0:39:50,31.3,87,994,1,Poor,1,Unoccupied
7/20/2026 0:40:00,31.8,87,997,1,Poor,1,Unoccupied
7/20/2026 0:40:10,31.8,87,997,1,Poor,1,Unoccupied
7/20/2026 0:40:21,31.8,87,997,1,Poor,1,Unoccupied
7/20/2026 0:40:30,31.8,86,996,1,Poor,1,Unoccupied
7/20/2026 0:40:40,31.8,86,997,1,Poor,1,Unoccupied
7/20/2026 0:40:50,31.8,86,993,1,Poor,1,Unoccupied
7/20/2026 0:41:00,31.8,86,993,1,Poor,1,Unoccupied
7/20/2026 0:41:10,31.8,86,997,1,Poor,1,Unoccupied
7/20/2026 0:41:23,31.8,86,997,1,Poor,1,Unoccupied
7/20/2026 0:41:33,31.8,86,992,1,Poor,1,Unoccupied
7/20/2026 0:41:40,31.8,85,997,1,Poor,1,Unoccupied
7/20/2026 0:41:50,31.8,85,997,1,Poor,1,Unoccupied
7/20/2026 0:42:00,31.8,85,997,1,Poor,1,Unoccupied
7/20/2026 0:42:10,31.8,85,997,1,Poor,1,Unoccupied
7/20/2026 0:42:21,31.8,85,997,1,Poor,1,Unoccupied
7/20/2026 0:42:30,31.8,86,997,1,Poor,1,Unoccupied
7/20/2026 0:42:40,31.8,86,994,1,Poor,1,Unoccupied
7/20/2026 0:42:50,31.3,86,996,1,Poor,1,Unoccupied
7/20/2026 0:43:00,31.3,86,997,1,Poor,1,Unoccupied
7/20/2026 0:43:10,31.3,87,997,1,Poor,1,Unoccupied
7/20/2026 0:43:20,31.3,87,996,1,Poor,1,Unoccupied
7/20/2026 0:43:30,31.3,87,997,1,Poor,1,Unoccupied
7/20/2026 0:43:40,31.3,87,997,1,Poor,1,Unoccupied
7/20/2026 0:43:50,31.3,87,997,1,Poor,1,Unoccupied
7/20/2026 0:44:00,31.3,87,996,1,Poor,1,Unoccupied
7/20/2026 0:44:10,31.3,87,997,1,Poor,1,Unoccupied
7/20/2026 0:44:20,31.3,87,997,1,Poor,1,Unoccupied
7/20/2026 0:44:33,31.3,87,993,1,Poor,1,Unoccupied
7/20/2026 0:55:43,30.8,88,993,1,Poor,1,Unoccupied
7/20/2026 0:55:50,30.8,88,993,1,Poor,1,Unoccupied
7/20/2026 0:56:11,30.8,88,992,1,Poor,1,Unoccupied
7/20/2026 0:56:37,30.8,88,993,1,Poor,1,Unoccupied
7/20/2026 0:56:43,30.8,88,994,1,Poor,1,Unoccupied
7/20/2026 0:56:51,30.8,88,993,1,Poor,1,Unoccupied
7/20/2026 0:57:00,30.8,88,997,1,Poor,1,Unoccupied
7/20/2026 0:57:10,30.8,88,997,1,Poor,1,Unoccupied
7/20/2026 0:57:20,30.8,88,996,1,Poor,1,Unoccupied
7/20/2026 0:57:30,30.8,88,997,1,Poor,1,Unoccupied
7/20/2026 0:57:53,30.8,88,992,1,Poor,1,Unoccupied
7/20/2026 0:58:15,30.8,88,993,1,Poor,1,Unoccupied
7/20/2026 0:58:36,30.8,88,993,1,Poor,1,Unoccupied
7/20/2026 0:58:47,30.8,88,993,1,Poor,1,Unoccupied
7/20/2026 0:58:52,30.8,88,993,1,Poor,1,Unoccupied
7/20/2026 0:59:03,30.8,88,993,1,Poor,1,Unoccupied
7/20/2026 0:59:26,30.8,88,993,1,Poor,1,Unoccupied
7/20/2026 0:59:36,30.8,88,993,1,Poor,1,Unoccupied
7/20/2026 0:59:41,30.8,88,992,1,Poor,1,Unoccupied
7/20/2026 1:00:05,30.8,88,993,1,Poor,1,Unoccupied
7/20/2026 1:00:18,30.8,88,992,1,Poor,1,Unoccupied
7/20/2026 1:00:24,30.8,88,993,1,Poor,1,Unoccupied
7/20/2026 1:00:30,30.8,88,992,1,Poor,1,Unoccupied
7/20/2026 1:00:40,30.8,88,997,1,Poor,1,Unoccupied
7/20/2026 1:00:50,30.8,88,996,1,Poor,1,Unoccupied
7/20/2026 1:01:00,30.8,88,992,1,Poor,1,Unoccupied
7/20/2026 1:01:10,30.8,88,996,1,Poor,1,Unoccupied
7/20/2026 1:02:07,31.3,90,996,1,Poor,1,Unoccupied
7/20/2026 1:02:29,31.3,88,992,1,Poor,1,Unoccupied
7/20/2026 1:02:37,31.3,88,992,1,Poor,1,Unoccupied
7/20/2026 1:02:46,31.3,88,992,1,Poor,1,Unoccupied
7/20/2026 1:02:56,31.3,88,997,1,Poor,1,Unoccupied
7/20/2026 1:03:06,31.3,88,996,1,Poor,1,Unoccupied
7/20/2026 1:03:16,31.3,88,997,1,Poor,1,Unoccupied
7/20/2026 1:03:26,31.3,88,996,1,Poor,1,Unoccupied
7/20/2026 1:03:36,31.3,88,997,1,Poor,1,Unoccupied
7/20/2026 1:03:46,31.3,88,997,1,Poor,1,Unoccupied
7/20/2026 1:03:56,31.3,88,996,1,Poor,1,Unoccupied
7/20/2026 1:04:06,31.3,88,996,1,Poor,1,Unoccupied
7/20/2026 1:04:16,31.3,88,996,1,Poor,1,Unoccupied
7/20/2026 1:04:26,31.3,88,996,1,Poor,1,Unoccupied
7/20/2026 1:04:36,31.3,88,996,1,Poor,1,Unoccupied
7/20/2026 1:04:46,30.9,88,993,1,Poor,1,Unoccupied
7/20/2026 1:04:56,30.8,88,992,1,Poor,1,Unoccupied
7/20/2026 1:05:06,31,88,996,1,Poor,1,Unoccupied
7/20/2026 1:05:16,31.3,88,997,1,Poor,1,Unoccupied
7/20/2026 1:05:26,31.3,88,996,1,Poor,1,Unoccupied
7/20/2026 1:05:36,31.3,88,996,1,Poor,1,Unoccupied
7/20/2026 1:05:46,31.3,88,996,1,Poor,1,Unoccupied
7/20/2026 1:05:56,31.3,88,997,1,Poor,1,Unoccupied
7/20/2026 1:06:06,31.3,88,996,1,Poor,1,Unoccupied
7/20/2026 1:06:16,31.3,88,993,1,Poor,1,Unoccupied
7/20/2026 1:06:26,31.3,88,996,1,Poor,1,Unoccupied
7/20/2026 1:06:36,31.3,88,996,1,Poor,1,Unoccupied
7/20/2026 1:06:46,31.3,88,996,1,Poor,1,Unoccupied
7/20/2026 1:06:56,31.3,88,992,1,Poor,1,Unoccupied
7/20/2026 1:07:06,31.3,88,996,1,Poor,1,Unoccupied
7/20/2026 1:07:16,31.3,88,996,1,Poor,1,Unoccupied
7/20/2026 1:07:26,31.3,88,997,1,Poor,1,Unoccupied
7/20/2026 1:07:36,31.3,87,996,1,Poor,1,Unoccupied
7/20/2026 1:07:46,31.3,87,992,1,Poor,1,Unoccupied
7/20/2026 1:07:59,31.3,87,996,1,Poor,1,Unoccupied
7/20/2026 1:08:09,31.3,87,992,1,Poor,1,Unoccupied
7/20/2026 1:08:16,31.3,87,996,1,Poor,1,Unoccupied
7/20/2026 1:08:26,31.3,87,996,1,Poor,1,Unoccupied
7/20/2026 1:08:36,31.3,87,996,1,Poor,1,Unoccupied
7/20/2026 1:08:46,31.3,87,996,1,Poor,1,Unoccupied
7/20/2026 1:08:56,31.3,87,996,1,Poor,1,Unoccupied
7/20/2026 1:09:06,31.3,87,996,1,Poor,1,Unoccupied
7/20/2026 1:09:16,31.3,87,997,1,Poor,1,Unoccupied
7/20/2026 1:09:26,31.3,87,996,1,Poor,1,Unoccupied
7/20/2026 1:09:36,31.3,87,996,1,Poor,1,Unoccupied
7/20/2026 1:09:46,31.3,87,996,1,Poor,1,Unoccupied
7/20/2026 1:09:56,31.3,87,996,1,Poor,1,Unoccupied
7/20/2026 1:10:06,31.3,87,996,1,Poor,1,Unoccupied
7/20/2026 1:10:15,31.3,87,996,1,Poor,1,Unoccupied
7/20/2026 1:10:26,31.3,87,996,1,Poor,1,Unoccupied
7/20/2026 1:10:35,31.3,87,996,1,Poor,1,Unoccupied
7/20/2026 1:10:46,31.3,87,996,1,Poor,1,Unoccupied
7/20/2026 1:10:56,31.3,87,996,1,Poor,1,Unoccupied
7/20/2026 1:11:06,31.3,87,996,1,Poor,1,Unoccupied
7/20/2026 1:11:16,31.3,87,996,1,Poor,1,Unoccupied
7/20/2026 1:11:26,31.3,87,996,1,Poor,1,Unoccupied
7/20/2026 1:11:36,31.3,87,996,1,Poor,1,Unoccupied
7/20/2026 1:11:46,31.3,87,992,1,Poor,1,Unoccupied
7/20/2026 1:11:59,31.3,87,996,1,Poor,1,Unoccupied
7/20/2026 1:12:06,31.3,87,996,1,Poor,1,Unoccupied
7/20/2026 1:12:16,31.3,87,996,1,Poor,1,Unoccupied
7/20/2026 1:12:26,31.3,87,996,1,Poor,1,Unoccupied
7/20/2026 1:12:36,31.3,87,996,1,Poor,1,Unoccupied
7/20/2026 1:12:46,31.3,87,996,1,Poor,1,Unoccupied
7/20/2026 1:12:56,31.3,87,996,1,Poor,1,Unoccupied
7/20/2026 1:13:06,31.3,87,996,1,Poor,1,Unoccupied
7/20/2026 1:13:16,31.3,87,997,1,Poor,1,Unoccupied
7/20/2026 1:13:26,31.3,87,996,1,Poor,1,Unoccupied
7/20/2026 1:13:36,31.3,87,996,1,Poor,1,Unoccupied
7/20/2026 1:13:46,31.3,87,996,1,Poor,1,Unoccupied
7/20/2026 1:13:56,31.3,87,996,1,Poor,1,Unoccupied
7/20/2026 1:14:06,31.3,87,996,1,Poor,1,Unoccupied
7/20/2026 1:14:17,31.3,87,996,1,Poor,1,Unoccupied
7/20/2026 1:14:26,31.3,88,996,1,Poor,1,Unoccupied
7/20/2026 1:14:36,31.3,88,996,1,Poor,1,Unoccupied
7/20/2026 1:14:46,31.3,88,996,1,Poor,1,Unoccupied
7/20/2026 1:14:56,31.3,88,996,1,Poor,1,Unoccupied
7/20/2026 1:15:06,31.3,88,996,1,Poor,1,Unoccupied
7/20/2026 1:15:16,31.3,88,997,1,Poor,1,Unoccupied
7/20/2026 1:15:26,31.3,88,997,1,Poor,1,Unoccupied
7/20/2026 1:15:36,31.3,88,996,1,Poor,1,Unoccupied
7/20/2026 1:15:46,31.3,88,997,1,Poor,1,Unoccupied
7/20/2026 1:15:57,31.3,88,997,1,Poor,1,Unoccupied
7/20/2026 1:16:06,31.3,88,996,1,Poor,1,Unoccupied
7/20/2026 1:16:16,31.3,88,996,1,Poor,1,Unoccupied
7/20/2026 1:16:26,31.3,88,997,1,Poor,1,Unoccupied
7/20/2026 1:16:36,31.3,88,996,1,Poor,1,Unoccupied
7/20/2026 1:16:46,31.3,88,996,1,Poor,1,Unoccupied
7/20/2026 1:16:56,31.3,88,996,1,Poor,1,Unoccupied
7/20/2026 1:17:07,31.2,88,997,1,Poor,1,Unoccupied
7/20/2026 1:17:16,30.8,88,996,1,Poor,1,Unoccupied
7/20/2026 1:17:26,30.8,88,996,1,Poor,1,Unoccupied
7/20/2026 1:17:36,30.8,88,992,1,Poor,1,Unoccupied
7/20/2026 1:17:46,30.8,88,996,1,Poor,1,Unoccupied
7/20/2026 1:17:56,30.8,88,996,1,Poor,1,Unoccupied
7/20/2026 1:18:06,30.9,88,996,1,Poor,1,Unoccupied
7/20/2026 1:18:16,30.8,88,996,1,Poor,1,Unoccupied
7/20/2026 1:18:26,30.8,88,996,1,Poor,1,Unoccupied
7/20/2026 1:18:36,30.8,88,996,1,Poor,1,Unoccupied
7/20/2026 1:18:46,30.8,88,997,1,Poor,1,Unoccupied
7/20/2026 1:18:56,30.8,88,996,1,Poor,1,Unoccupied
7/20/2026 1:19:05,30.8,88,996,1,Poor,1,Unoccupied
7/20/2026 1:19:16,30.8,88,996,1,Poor,1,Unoccupied
7/20/2026 1:19:26,30.8,88,996,1,Poor,1,Unoccupied
7/20/2026 1:19:36,30.8,88,997,1,Poor,1,Unoccupied
7/20/2026 1:19:46,30.8,88,996,1,Poor,1,Unoccupied
7/20/2026 1:19:56,30.8,88,996,1,Poor,1,Unoccupied
7/20/2026 1:20:06,30.8,88,996,1,Poor,1,Unoccupied
7/20/2026 1:20:16,30.8,88,996,1,Poor,1,Unoccupied
7/20/2026 1:20:26,30.8,88,996,1,Poor,1,Unoccupied
7/20/2026 1:20:36,30.8,88,996,1,Poor,1,Unoccupied
7/20/2026 1:20:46,30.8,88,996,1,Poor,1,Unoccupied
7/20/2026 1:20:56,30.8,88,996,1,Poor,1,Unoccupied
7/20/2026 1:21:06,30.8,88,996,1,Poor,1,Unoccupied
7/20/2026 1:21:16,30.8,88,996,1,Poor,1,Unoccupied
7/20/2026 1:21:28,30.8,88,992,1,Poor,1,Unoccupied
7/20/2026 1:21:36,30.8,88,996,1,Poor,1,Unoccupied
7/20/2026 1:21:46,30.8,88,996,1,Poor,1,Unoccupied
7/20/2026 1:21:56,30.8,88,996,1,Poor,1,Unoccupied
7/20/2026 1:22:05,30.8,88,996,1,Poor,1,Unoccupied
7/20/2026 1:22:16,30.8,88,996,1,Poor,1,Unoccupied
7/20/2026 1:22:26,30.8,88,992,1,Poor,1,Unoccupied
7/20/2026 1:22:36,30.8,88,996,1,Poor,1,Unoccupied
7/20/2026 1:22:46,30.8,88,996,1,Poor,1,Unoccupied
7/20/2026 1:22:56,30.8,88,992,1,Poor,1,Unoccupied
7/20/2026 1:23:06,30.8,88,996,1,Poor,1,Unoccupied
7/20/2026 1:23:16,30.8,88,996,1,Poor,1,Unoccupied
7/20/2026 1:23:26,30.8,88,996,1,Poor,1,Unoccupied
7/20/2026 1:23:36,31.3,88,996,1,Poor,1,Unoccupied
7/20/2026 1:23:46,31.3,88,996,1,Poor,1,Unoccupied
7/20/2026 1:23:56,31.3,88,996,1,Poor,1,Unoccupied
7/20/2026 1:24:06,31.3,88,996,1,Poor,1,Unoccupied
7/20/2026 1:24:16,31.3,88,996,1,Poor,1,Unoccupied
7/20/2026 1:24:26,31.3,87,996,1,Poor,1,Unoccupied
7/20/2026 1:24:36,31.3,87,996,1,Poor,1,Unoccupied
7/20/2026 1:24:46,31.3,87,996,1,Poor,1,Unoccupied
7/20/2026 1:24:56,31.3,87,996,1,Poor,1,Unoccupied
7/20/2026 1:25:09,31.3,87,996,1,Poor,1,Unoccupied
7/20/2026 1:25:16,31.3,87,992,1,Poor,1,Unoccupied
7/20/2026 1:25:26,31.3,87,996,1,Poor,1,Unoccupied
7/20/2026 1:25:36,31.3,87,996,1,Poor,1,Unoccupied
7/20/2026 1:25:46,31.3,87,996,1,Poor,1,Unoccupied
7/20/2026 1:25:56,31.3,87,996,1,Poor,1,Unoccupied
7/20/2026 1:26:06,31.3,87,996,1,Poor,1,Unoccupied
7/20/2026 1:26:16,31.3,87,996,1,Poor,1,Unoccupied
7/20/2026 1:26:26,31.3,87,996,1,Poor,1,Unoccupied
7/20/2026 1:26:36,31.3,87,992,1,Poor,1,Unoccupied
7/20/2026 1:26:46,31.3,87,996,1,Poor,1,Unoccupied
7/20/2026 1:26:56,31.3,87,996,1,Poor,1,Unoccupied
7/20/2026 1:27:06,31.3,87,996,1,Poor,1,Unoccupied
7/20/2026 1:27:16,31.3,87,996,1,Poor,1,Unoccupied
7/20/2026 1:27:26,31.3,87,996,1,Poor,1,Unoccupied
7/20/2026 1:27:36,31.3,87,996,1,Poor,1,Unoccupied
7/20/2026 1:27:46,31.3,87,996,1,Poor,1,Unoccupied
7/20/2026 1:27:56,31.3,87,996,1,Poor,1,Unoccupied
7/20/2026 1:28:06,31.3,87,992,1,Poor,1,Unoccupied
7/20/2026 1:28:16,31.3,87,992,1,Poor,1,Unoccupied
7/20/2026 1:28:26,31.2,87,996,1,Poor,1,Unoccupied
7/20/2026 1:28:36,30.8,88,996,1,Poor,1,Unoccupied
7/20/2026 1:28:46,30.8,88,996,1,Poor,1,Unoccupied
7/20/2026 1:28:56,30.8,88,996,1,Poor,1,Unoccupied
7/20/2026 1:29:06,30.8,88,996,1,Poor,1,Unoccupied
7/20/2026 1:29:16,30.8,88,996,1,Poor,1,Unoccupied
7/20/2026 1:29:26,30.8,88,996,1,Poor,1,Unoccupied
7/20/2026 1:29:36,30.8,88,996,1,Poor,1,Unoccupied
7/20/2026 1:29:46,30.8,88,992,1,Poor,1,Unoccupied
7/20/2026 1:29:56,30.8,88,996,1,Poor,1,Unoccupied
7/20/2026 1:30:06,30.8,88,996,1,Poor,1,Unoccupied
7/20/2026 1:30:16,30.8,88,996,1,Poor,1,Unoccupied
7/20/2026 1:30:29,30.8,88,996,1,Poor,1,Unoccupied
7/20/2026 1:30:36,30.2,88,996,1,Poor,1,Unoccupied
7/20/2026 1:30:46,29.8,90,996,1,Poor,1,Unoccupied
7/20/2026 1:30:56,29.8,91,996,1,Poor,1,Unoccupied
7/20/2026 1:31:06,29.8,92,996,1,Poor,1,Unoccupied
7/20/2026 1:31:18,29.3,92,996,1,Poor,1,Unoccupied
7/20/2026 1:31:43,28.9,93,992,1,Poor,1,Unoccupied
7/20/2026 1:32:02,28.9,93,992,1,Poor,1,Unoccupied
7/20/2026 1:32:26,28.5,94,992,1,Poor,1,Unoccupied
7/20/2026 1:32:56,28.5,94,992,1,Poor,1,Unoccupied
7/20/2026 1:33:22,28.5,94,992,1,Poor,1,Unoccupied
7/20/2026 1:33:54,28.9,94,992,1,Poor,1,Unoccupied
7/20/2026 1:34:15,29.3,93,992,1,Poor,1,Unoccupied
7/20/2026 1:34:34,29.3,93,992,1,Poor,1,Unoccupied
7/20/2026 1:34:57,29.3,93,992,1,Poor,1,Unoccupied
7/20/2026 1:35:22,29.3,93,992,1,Poor,1,Unoccupied
7/20/2026 1:35:43,29.3,92,992,1,Poor,1,Unoccupied
7/20/2026 1:36:03,29.3,92,992,1,Poor,1,Unoccupied
7/20/2026 1:36:37,29.8,92,992,1,Poor,1,Unoccupied
7/20/2026 1:37:01,29.8,92,992,1,Poor,1,Unoccupied
7/20/2026 1:37:27,29.8,92,992,1,Poor,1,Unoccupied
7/20/2026 1:37:36,29.8,92,992,1,Poor,1,Unoccupied
7/20/2026 1:37:46,29.8,92,996,1,Poor,1,Unoccupied
7/20/2026 1:37:56,29.8,92,992,1,Poor,1,Unoccupied
7/20/2026 1:38:06,29.8,92,996,1,Poor,1,Unoccupied
7/20/2026 1:38:16,29.8,92,996,1,Poor,1,Unoccupied
7/20/2026 1:38:26,29.8,92,996,1,Poor,1,Unoccupied
7/20/2026 1:38:36,29.8,92,996,1,Poor,1,Unoccupied
7/20/2026 1:38:46,29.8,92,997,1,Poor,1,Unoccupied
7/20/2026 1:38:56,29.8,92,992,1,Poor,1,Unoccupied
7/20/2026 1:39:06,29.8,92,996,1,Poor,1,Unoccupied
7/20/2026 1:39:16,29.8,92,996,1,Poor,1,Unoccupied
7/20/2026 1:39:26,29.8,92,997,1,Poor,1,Unoccupied
7/20/2026 1:39:36,29.8,92,992,1,Poor,1,Unoccupied
7/20/2026 1:39:46,29.8,92,996,1,Poor,1,Unoccupied
7/20/2026 1:39:56,29.8,92,996,1,Poor,1,Unoccupied
7/20/2026 1:40:06,29.6,92,996,1,Poor,1,Unoccupied
7/20/2026 1:40:16,29.3,92,996,1,Poor,1,Unoccupied
7/20/2026 1:40:26,29.3,92,996,1,Poor,1,Unoccupied
7/20/2026 1:40:37,29.3,92,996,1,Poor,1,Unoccupied
7/20/2026 1:40:46,29.3,92,996,1,Poor,1,Unoccupied
7/20/2026 1:40:56,29.3,92,996,1,Poor,1,Unoccupied
7/20/2026 1:41:06,29.3,92,996,1,Poor,1,Unoccupied
7/20/2026 1:41:16,29.3,92,996,1,Poor,1,Unoccupied
7/20/2026 1:41:27,28.9,92,996,1,Poor,1,Unoccupied
7/20/2026 1:41:36,28.9,92,996,1,Poor,1,Unoccupied
7/20/2026 1:41:46,28.9,92,996,1,Poor,1,Unoccupied
7/20/2026 1:41:56,28.5,93,996,1,Poor,1,Unoccupied
7/20/2026 1:42:06,28.5,93,996,1,Poor,1,Unoccupied
7/20/2026 1:42:16,28.5,93,997,1,Poor,1,Unoccupied
7/20/2026 1:42:26,28.5,93,996,1,Poor,1,Unoccupied
7/20/2026 1:42:36,28.5,93,996,1,Poor,1,Unoccupied
7/20/2026 1:42:46,28,94,996,1,Poor,1,Unoccupied
7/20/2026 1:42:56,28,94,996,1,Poor,1,Unoccupied
7/20/2026 1:43:06,28,94,996,1,Poor,1,Unoccupied
7/20/2026 1:43:16,28,95,996,1,Poor,1,Unoccupied
7/20/2026 1:43:26,28,95,996,1,Poor,1,Unoccupied
7/20/2026 1:43:36,28,95,996,1,Poor,1,Unoccupied
7/20/2026 1:43:46,28,95,992,1,Poor,1,Unoccupied
7/20/2026 1:43:56,28,95,996,1,Poor,1,Unoccupied
7/20/2026 1:44:06,27.6,96,996,1,Poor,1,Unoccupied
7/20/2026 1:44:16,27.6,96,996,1,Poor,1,Unoccupied
7/20/2026 1:44:26,27.6,96,996,1,Poor,1,Unoccupied
7/20/2026 1:44:36,27.6,96,997,1,Poor,1,Unoccupied
7/20/2026 1:44:46,27.6,96,996,1,Poor,1,Unoccupied
7/20/2026 1:44:56,27.6,96,996,1,Poor,1,Unoccupied
7/20/2026 1:45:06,27.6,96,996,1,Poor,1,Unoccupied
7/20/2026 1:45:16,27.6,96,996,1,Poor,1,Unoccupied
7/20/2026 1:45:26,27.6,96,997,1,Poor,1,Unoccupied
7/20/2026 1:45:36,27.6,96,996,1,Poor,1,Unoccupied
7/20/2026 1:45:46,27.6,96,996,1,Poor,1,Unoccupied
7/20/2026 1:45:56,27.1,96,996,1,Poor,1,Unoccupied
7/20/2026 1:46:06,27.1,97,996,1,Poor,1,Unoccupied
7/20/2026 1:46:16,27.1,97,996,1,Poor,1,Unoccupied
7/20/2026 1:46:26,27.5,97,997,1,Poor,1,Unoccupied
7/20/2026 1:46:36,27.6,97,997,1,Poor,1,Unoccupied
7/20/2026 1:46:46,27.6,97,996,1,Poor,1,Unoccupied
7/20/2026 1:46:56,27.6,97,996,1,Poor,1,Unoccupied
7/20/2026 1:47:06,27.6,96,996,1,Poor,1,Unoccupied
7/20/2026 1:47:16,27.6,96,997,1,Poor,1,Unoccupied
7/20/2026 1:47:26,27.7,96,997,1,Poor,1,Unoccupied
7/20/2026 1:47:37,28,95,997,1,Poor,1,Unoccupied
7/20/2026 1:47:46,28,95,997,1,Poor,1,Unoccupied
7/20/2026 1:47:56,28,95,997,1,Poor,1,Unoccupied
7/20/2026 1:48:06,28,95,997,1,Poor,1,Unoccupied
7/20/2026 1:48:16,28,94,997,1,Poor,1,Unoccupied
7/20/2026 1:48:26,28.5,94,997,1,Poor,1,Unoccupied
7/20/2026 1:48:36,28.5,93,993,1,Poor,1,Unoccupied
7/20/2026 1:48:46,28.5,93,997,1,Poor,1,Unoccupied
7/20/2026 1:48:56,28.5,93,997,1,Poor,1,Unoccupied
7/20/2026 1:49:06,28.5,93,997,1,Poor,1,Unoccupied
7/20/2026 1:49:19,28.5,93,997,1,Poor,1,Unoccupied
7/20/2026 1:49:26,28.5,93,997,1,Poor,1,Unoccupied
7/20/2026 1:49:36,28.5,93,997,1,Poor,1,Unoccupied
7/20/2026 1:49:46,28.5,92,997,1,Poor,1,Unoccupied
7/20/2026 1:49:55,28.5,92,997,1,Poor,1,Unoccupied
7/20/2026 1:50:06,28.5,92,997,1,Poor,1,Unoccupied
7/20/2026 1:50:16,28.5,92,997,1,Poor,1,Unoccupied
7/20/2026 1:50:26,28.5,92,996,1,Poor,1,Unoccupied
7/20/2026 1:50:36,28.5,92,997,1,Poor,1,Unoccupied
7/20/2026 1:50:46,28.5,92,996,1,Poor,1,Unoccupied
7/20/2026 1:50:56,28.5,92,997,1,Poor,1,Unoccupied
7/20/2026 1:51:05,28.5,92,997,1,Poor,1,Unoccupied
7/20/2026 1:51:16,28.5,92,997,1,Poor,1,Unoccupied
7/20/2026 1:51:26,28.5,92,997,1,Poor,1,Unoccupied
7/20/2026 1:51:36,28.5,92,997,1,Poor,1,Unoccupied
7/20/2026 1:51:46,28.5,92,997,1,Poor,1,Unoccupied
